model,dataset,baseline,stratum,N,mean,std6,n_pids
Phi-4-mini-instruct,aime,T1.0,L4,512,,,0
Phi-4-mini-instruct,aime,T1.0,L4,1024,,,0
Phi-4-mini-instruct,aime,T1.0,L4,1536,,,0
Phi-4-mini-instruct,aime,T1.1,L4,1,,,0
Phi-4-mini-instruct,aime,T1.1,L4,2,,,0
Phi-4-mini-instruct,aime,T1.1,L4,4,,,0
Phi-4-mini-instruct,aime,T1.1,L4,8,,,0
Phi-4-mini-instruct,aime,T1.1,L4,16,,,0
Phi-4-mini-instruct,aime,T1.1,L4,32,,,0
Phi-4-mini-instruct,aime,T1.1,L4,64,,,0
Phi-4-mini-instruct,aime,T1.1,L4,128,,,0
Phi-4-mini-instruct,aime,T1.1,L4,256,,,0
Phi-4-mini-instruct,aime,T1.1,L4,512,,,0
Phi-4-mini-instruct,aime,T1.1,L4,1024,,,0
Phi-4-mini-instruct,aime,T1.1,L4,1536,,,0
Phi-4-mini-instruct,aime,T1.2,L4,1,,,0
Phi-4-mini-instruct,aime,T1.2,L4,2,,,0
Phi-4-mini-instruct,aime,T1.2,L4,4,,,0
Phi-4-mini-instruct,aime,T1.2,L4,8,,,0
Phi-4-mini-instruct,aime,T1.2,L4,16,,,0
Phi-4-mini-instruct,aime,T1.2,L4,32,,,0
Phi-4-mini-instruct,aime,T1.2,L4,64,,,0
Phi-4-mini-instruct,aime,T1.2,L4,128,,,0
Phi-4-mini-instruct,aime,T1.2,L4,256,,,0
Phi-4-mini-instruct,aime,T1.2,L4,512,,,0
Phi-4-mini-instruct,aime,T1.2,L4,1024,,,0
Phi-4-mini-instruct,aime,T1.2,L4,1536,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,1,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,2,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,4,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,8,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,16,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,32,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,64,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,128,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,256,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,512,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,1024,,,0
Phi-4-mini-instruct,aime,equal_mix,L4,1536,,,0
Phi-4-mini-instruct,aime,random_T,L4,1,,,0
Phi-4-mini-instruct,aime,random_T,L4,2,,,0
Phi-4-mini-instruct,aime,random_T,L4,4,,,0
Phi-4-mini-instruct,aime,random_T,L4,8,,,0
Phi-4-mini-instruct,aime,random_T,L4,16,,,0
Phi-4-mini-instruct,aime,random_T,L4,32,,,0
Phi-4-mini-instruct,aime,random_T,L4,64,,,0
Phi-4-mini-instruct,aime,random_T,L4,128,,,0
Phi-4-mini-instruct,aime,random_T,L4,256,,,0
Phi-4-mini-instruct,aime,random_T,L4,512,,,0
Phi-4-mini-instruct,aime,random_T,L4,1024,,,0
Phi-4-mini-instruct,aime,random_T,L4,1536,,,0
Phi-4-mini-instruct,aime,T0.1,L5,1,0.027575757941513276,0.0073477083760172665,55
Phi-4-mini-instruct,aime,T0.1,L5,2,0.02954545478816282,0.006596811094246933,55
Phi-4-mini-instruct,aime,T0.1,L5,4,0.026900253117536,0.005728185499965111,55
Phi-4-mini-instruct,aime,T0.1,L5,8,0.02218199885859518,0.004998178831810874,55
Phi-4-mini-instruct,aime,T0.1,L5,16,0.017724912647496555,0.004534759556229693,55
Phi-4-mini-instruct,aime,T0.1,L5,32,0.014939393962479423,0.003193940024633119,55
Phi-4-mini-instruct,aime,T0.1,L5,64,0.008043019662639352,0.0038548524264629533,55
Phi-4-mini-instruct,aime,T0.1,L5,128,0.0033396465506291308,0.0020980715678455505,55
Phi-4-mini-instruct,aime,T0.1,L5,256,0.0021590909525525835,0.001989607000230754,55
Phi-4-mini-instruct,aime,T0.1,L5,512,0.0006060606207359672,0.0008038455140086108,55
Phi-4-mini-instruct,aime,T0.1,L5,1024,0.00034090909598900366,0.0006199663702369857,55
Phi-4-mini-instruct,aime,T0.1,L5,1536,0.00022727273065932546,0.0004478110821928007,55
Phi-4-mini-instruct,aime,T0.2,L5,1,0.02931818206314783,0.006135224793286554,55
Phi-4-mini-instruct,aime,T0.2,L5,2,0.0346969698922652,0.006188953950682492,55
Phi-4-mini-instruct,aime,T0.2,L5,4,0.03455176873584132,0.008571508411528764,55
Phi-4-mini-instruct,aime,T0.2,L5,8,0.03505708958995947,0.006261570028215321,55
Phi-4-mini-instruct,aime,T0.2,L5,16,0.03113933652427721,0.004989034782409398,55
Phi-4-mini-instruct,aime,T0.2,L5,32,0.0310660176635296,0.008426616933237076,55
Phi-4-mini-instruct,aime,T0.2,L5,64,0.03039451332932164,0.007289633151348453,55
Phi-4-mini-instruct,aime,T0.2,L5,128,0.027003788338466075,0.004782283871300008,55
Phi-4-mini-instruct,aime,T0.2,L5,256,0.02642676738288364,0.004723616728646688,55
Phi-4-mini-instruct,aime,T0.2,L5,512,0.024431818517658712,0.005570945996679997,55
Phi-4-mini-instruct,aime,T0.2,L5,1024,0.023636363949062208,0.002968609348353127,55
Phi-4-mini-instruct,aime,T0.2,L5,1536,0.021628787904751996,0.003494314980215544,55
Phi-4-mini-instruct,aime,T0.3,L5,1,0.03121212146273159,0.00750838162923328,55
Phi-4-mini-instruct,aime,T0.3,L5,2,0.037424242496490435,0.0061013932640501395,55
Phi-4-mini-instruct,aime,T0.3,L5,4,0.0368371221279217,0.005380399415361947,55
Phi-4-mini-instruct,aime,T0.3,L5,8,0.037330357186411534,0.005734775349634828,55
Phi-4-mini-instruct,aime,T0.3,L5,16,0.036775021456097304,0.005464733236386252,55
Phi-4-mini-instruct,aime,T0.3,L5,32,0.02884154072680479,0.007151305944063173,55
Phi-4-mini-instruct,aime,T0.3,L5,64,0.02855555579687153,0.004722056869215692,55
Phi-4-mini-instruct,aime,T0.3,L5,128,0.02815656555590755,0.00509548987061393,55
Phi-4-mini-instruct,aime,T0.3,L5,256,0.022196969751155725,0.005735190437419486,55
Phi-4-mini-instruct,aime,T0.3,L5,512,0.02015151528810912,0.0038937433600242156,55
Phi-4-mini-instruct,aime,T0.3,L5,1024,0.017537878798038628,0.003064837718508179,55
Phi-4-mini-instruct,aime,T0.3,L5,1536,0.014696969684552042,0.0034303629068695466,55
Phi-4-mini-instruct,aime,T0.4,L5,1,0.034924242718878985,0.00895891229945984,55
Phi-4-mini-instruct,aime,T0.4,L5,2,0.03893939418379551,0.006240306129024018,55
Phi-4-mini-instruct,aime,T0.4,L5,4,0.03896464739333496,0.007429539940531216,55
Phi-4-mini-instruct,aime,T0.4,L5,8,0.03800956023729996,0.008727863222250247,55
Phi-4-mini-instruct,aime,T0.4,L5,16,0.03679642329260587,0.006773398836267276,55
Phi-4-mini-instruct,aime,T0.4,L5,32,0.037402236436239654,0.006266561856450458,55
Phi-4-mini-instruct,aime,T0.4,L5,64,0.03500631332228125,0.005836699513851557,55
Phi-4-mini-instruct,aime,T0.4,L5,128,0.03470959595658558,0.004137543386195728,55
Phi-4-mini-instruct,aime,T0.4,L5,256,0.03238636357427544,0.0043399047081826994,55
Phi-4-mini-instruct,aime,T0.4,L5,512,0.030833333688364755,0.003866047104884866,55
Phi-4-mini-instruct,aime,T0.4,L5,1024,0.0294696969064799,0.0027952392367276953,55
Phi-4-mini-instruct,aime,T0.4,L5,1536,0.028977272772427745,0.004280034788464792,55
Phi-4-mini-instruct,aime,T0.5,L5,1,0.03166666704258227,0.006036807158859907,55
Phi-4-mini-instruct,aime,T0.5,L5,2,0.03772727258672761,0.006100194001116294,55
Phi-4-mini-instruct,aime,T0.5,L5,4,0.03891414243615033,0.006444588261733813,55
Phi-4-mini-instruct,aime,T0.5,L5,8,0.03969191942984858,0.009163247388566944,55
Phi-4-mini-instruct,aime,T0.5,L5,16,0.03934704135101511,0.00624944012434063,55
Phi-4-mini-instruct,aime,T0.5,L5,32,0.038727846606211196,0.005662675426740074,55
Phi-4-mini-instruct,aime,T0.5,L5,64,0.03747095965187653,0.004864018295099205,55
Phi-4-mini-instruct,aime,T0.5,L5,128,0.03331439403647722,0.006301365459578523,55
Phi-4-mini-instruct,aime,T0.5,L5,256,0.031969696867533655,0.002892009422106229,55
Phi-4-mini-instruct,aime,T0.5,L5,512,0.029545454562387663,0.002575312150195043,55
Phi-4-mini-instruct,aime,T0.5,L5,1024,0.029545454545454545,0.0036927447293800303,55
Phi-4-mini-instruct,aime,T0.5,L5,1536,0.030037878860126835,0.0023212624776899663,55
Phi-4-mini-instruct,aime,T0.6,L5,1,0.027196969989348514,0.005959387672181048,55
Phi-4-mini-instruct,aime,T0.6,L5,2,0.03594696972462713,0.006646177540497251,55
Phi-4-mini-instruct,aime,T0.6,L5,4,0.03547348571292148,0.005697750464926656,55
Phi-4-mini-instruct,aime,T0.6,L5,8,0.03517667810206832,0.0037971581943504634,55
Phi-4-mini-instruct,aime,T0.6,L5,16,0.03550159105269066,0.005816046734219181,55
Phi-4-mini-instruct,aime,T0.6,L5,32,0.03160377106008425,0.00650904377255784,55
Phi-4-mini-instruct,aime,T0.6,L5,64,0.028060606144594387,0.005777354484107975,55
Phi-4-mini-instruct,aime,T0.6,L5,128,0.027481060767207608,0.005123998107572569,55
Phi-4-mini-instruct,aime,T0.6,L5,256,0.023901515279078103,0.0031818738434426378,55
Phi-4-mini-instruct,aime,T0.6,L5,512,0.0225757575734998,0.0031759954328152667,55
Phi-4-mini-instruct,aime,T0.6,L5,1024,0.020719696970825832,0.0024867070395438204,55
Phi-4-mini-instruct,aime,T0.6,L5,1536,0.019621212131371996,0.0018360860811807433,55
Phi-4-mini-instruct,aime,T0.7,L5,1,0.030378788246801375,0.008548561641952668,55
Phi-4-mini-instruct,aime,T0.7,L5,2,0.0327272728762843,0.006691730651618524,55
Phi-4-mini-instruct,aime,T0.7,L5,4,0.034621213139458096,0.005623004563602674,55
Phi-4-mini-instruct,aime,T0.7,L5,8,0.03495571818837722,0.007750731984012416,55
Phi-4-mini-instruct,aime,T0.7,L5,16,0.0318809964574139,0.006225849558749476,55
Phi-4-mini-instruct,aime,T0.7,L5,32,0.03308100801624465,0.007463549072083124,55
Phi-4-mini-instruct,aime,T0.7,L5,64,0.03159722239061281,0.0046570174051295534,55
Phi-4-mini-instruct,aime,T0.7,L5,128,0.028560606110840995,0.003663563608983654,55
Phi-4-mini-instruct,aime,T0.7,L5,256,0.027386363872298675,0.0019318178641392967,55
Phi-4-mini-instruct,aime,T0.7,L5,512,0.0270454545194904,0.0029580395463657794,55
Phi-4-mini-instruct,aime,T0.7,L5,1024,0.027083333223267926,0.006034151246272559,55
Phi-4-mini-instruct,aime,T0.7,L5,1536,0.028106060539456922,0.00404051415213308,55
Phi-4-mini-instruct,aime,T0.8,L5,1,0.02575757605108343,0.006431583090209752,55
Phi-4-mini-instruct,aime,T0.8,L5,2,0.03170454563629442,0.0041260005179058175,55
Phi-4-mini-instruct,aime,T0.8,L5,4,0.030782829192608115,0.004913662875770217,55
Phi-4-mini-instruct,aime,T0.8,L5,8,0.03019552710889411,0.00532997829503093,55
Phi-4-mini-instruct,aime,T0.8,L5,16,0.02567174949782022,0.005206243730325761,55
Phi-4-mini-instruct,aime,T0.8,L5,32,0.02297601014601457,0.005765100675771689,55
Phi-4-mini-instruct,aime,T0.8,L5,64,0.019532828512742618,0.0027060257342584196,55
Phi-4-mini-instruct,aime,T0.8,L5,128,0.01914141440876954,0.003398315837844662,55
Phi-4-mini-instruct,aime,T0.8,L5,256,0.01890151529206016,0.0019680211121814967,55
Phi-4-mini-instruct,aime,T0.8,L5,512,0.019040404130337807,0.0009149640241933973,55
Phi-4-mini-instruct,aime,T0.8,L5,1024,0.018219696970261396,0.0002175970731870518,55
Phi-4-mini-instruct,aime,T0.8,L5,1536,0.018257575758704615,0.0004351941463741036,55
Phi-4-mini-instruct,aime,T0.9,L5,1,0.02659090926701368,0.00967095569860425,55
Phi-4-mini-instruct,aime,T0.9,L5,2,0.026553030368505065,0.005556341697129356,55
Phi-4-mini-instruct,aime,T0.9,L5,4,0.02844065749933091,0.004393983429732378,55
Phi-4-mini-instruct,aime,T0.9,L5,8,0.02486336571234978,0.00512366731116272,55
Phi-4-mini-instruct,aime,T0.9,L5,16,0.023613197731813664,0.004463927392287419,55
Phi-4-mini-instruct,aime,T0.9,L5,32,0.01657905995309573,0.005990601725432543,55
Phi-4-mini-instruct,aime,T0.9,L5,64,0.014053030709989991,0.0034327087099284897,55
Phi-4-mini-instruct,aime,T0.9,L5,128,0.01429292940901534,0.004894197348547725,55
Phi-4-mini-instruct,aime,T0.9,L5,256,0.015328282648415277,0.0029113160024842213,55
Phi-4-mini-instruct,aime,T0.9,L5,512,0.016590909095424586,0.002588814545749603,55
Phi-4-mini-instruct,aime,T0.9,L5,1024,0.01784090905478506,0.0008947738697858027,55
Phi-4-mini-instruct,aime,T0.9,L5,1536,0.01810606067830866,0.0004149409357243869,55
Phi-4-mini-instruct,aime,T1.0,L5,1,0.02272727303771354,0.004733563090398169,55
Phi-4-mini-instruct,aime,T1.0,L5,2,0.025151515421880877,0.004249077885211705,55
Phi-4-mini-instruct,aime,T1.0,L5,4,0.02388257658334835,0.0047575763176305515,55
Phi-4-mini-instruct,aime,T1.0,L5,8,0.020862464212360862,0.004184589288488505,55
Phi-4-mini-instruct,aime,T1.0,L5,16,0.015989008272828644,0.004437579899862473,55
Phi-4-mini-instruct,aime,T1.0,L5,32,0.010520382636141995,0.0038639022393992667,55
Phi-4-mini-instruct,aime,T1.0,L5,64,0.007397186166296371,0.0034275767705946565,55
Phi-4-mini-instruct,aime,T1.0,L5,128,0.004595959598593611,0.002190341788800297,55
Phi-4-mini-instruct,aime,T1.0,L5,256,0.003143939367410798,0.0012499998626363104,55
Phi-4-mini-instruct,aime,T1.0,L5,512,0.0026388888839970763,0.002024065191370392,55
Phi-4-mini-instruct,aime,T1.0,L5,1024,0.0018939393939393801,0.0018086873142375566,55
Phi-4-mini-instruct,aime,T1.0,L5,1536,0.0012500000270930201,0.0007707193402321159,55
Phi-4-mini-instruct,aime,T1.1,L5,1,0.015606060883764037,0.004735702326444427,55
Phi-4-mini-instruct,aime,T1.1,L5,2,0.01708333352016222,0.00457469429402508,55
Phi-4-mini-instruct,aime,T1.1,L5,4,0.015530303535474884,0.004151770112031171,55
Phi-4-mini-instruct,aime,T1.1,L5,8,0.009576208608676489,0.002437812265452378,55
Phi-4-mini-instruct,aime,T1.1,L5,16,0.0057883025972510814,0.00200814454647405,55
Phi-4-mini-instruct,aime,T1.1,L5,32,0.0023320707323198748,0.001900096198539424,55
Phi-4-mini-instruct,aime,T1.1,L5,64,0.0007575757773310801,0.0008899500443125448,55
Phi-4-mini-instruct,aime,T1.1,L5,128,7.575757688644001e-05,0.00026243194445127514,55
Phi-4-mini-instruct,aime,T1.1,L5,256,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,512,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,1024,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.1,L5,1536,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1,0.007121212227326413,0.005768184999242878,55
Phi-4-mini-instruct,aime,T1.2,L5,2,0.0065530304232555145,0.002842691095824578,55
Phi-4-mini-instruct,aime,T1.2,L5,4,0.0030618687908192783,0.0016479117374140128,55
Phi-4-mini-instruct,aime,T1.2,L5,8,0.0007608225301020472,0.0015358733752344393,55
Phi-4-mini-instruct,aime,T1.2,L5,16,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,32,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,64,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,128,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,256,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,512,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1024,0.0,0.0,55
Phi-4-mini-instruct,aime,T1.2,L5,1536,0.0,0.0,55
Phi-4-mini-instruct,aime,equal_mix,L5,1,0.024469696969696916,0.007583943883563396,55
Phi-4-mini-instruct,aime,equal_mix,L5,2,0.03113636363636361,0.004271614230951171,55
Phi-4-mini-instruct,aime,equal_mix,L5,4,0.03297979797979791,0.004041389650656254,55
Phi-4-mini-instruct,aime,equal_mix,L5,8,0.033701749639249566,0.007156334238276438,55
Phi-4-mini-instruct,aime,equal_mix,L5,16,0.02520040775722587,0.004497751287107935,55
Phi-4-mini-instruct,aime,equal_mix,L5,32,0.01952471139971132,0.0045273161871837095,55
Phi-4-mini-instruct,aime,equal_mix,L5,64,0.01489898989898988,0.0032629715637836603,55
Phi-4-mini-instruct,aime,equal_mix,L5,128,0.012973484848484842,0.004534503854515003,55
Phi-4-mini-instruct,aime,equal_mix,L5,256,0.014545454545454516,0.005155385132826464,55
Phi-4-mini-instruct,aime,equal_mix,L5,512,0.014469696969696952,0.0028501365295217924,55
Phi-4-mini-instruct,aime,equal_mix,L5,1024,0.015454545454545424,0.0025612335612692034,55
Phi-4-mini-instruct,aime,equal_mix,L5,1536,0.01670454545454544,0.0015330383594581586,55
Phi-4-mini-instruct,aime,random_T,L5,1,0.024090909376514622,0.005626252396810046,55
Phi-4-mini-instruct,aime,random_T,L5,2,0.029507576019474933,0.005505545447666802,55
Phi-4-mini-instruct,aime,random_T,L5,4,0.027272728408658544,0.005245693473370986,55
Phi-4-mini-instruct,aime,random_T,L5,8,0.02673358602562182,0.004766453124851277,55
Phi-4-mini-instruct,aime,random_T,L5,16,0.023096662368907565,0.005885586310585296,55
Phi-4-mini-instruct,aime,random_T,L5,32,0.023356782194847832,0.0057651383288946645,55
Phi-4-mini-instruct,aime,random_T,L5,64,0.020700757498993933,0.005301011812577019,55
Phi-4-mini-instruct,aime,random_T,L5,128,0.018251262763232842,0.0036139206889382954,55
Phi-4-mini-instruct,aime,random_T,L5,256,0.015795454405473877,0.004786680442887483,55
Phi-4-mini-instruct,aime,random_T,L5,512,0.016022727277242726,0.005373365204096603,55
Phi-4-mini-instruct,aime,random_T,L5,1024,0.015189393855292681,0.003047912839681471,55
Phi-4-mini-instruct,aime,random_T,L5,1536,0.014886363578790928,0.004479003751502101,55
Phi-4-mini-instruct,aime,T0.1,overall,1,0.06343390871824198,0.01510892555476912,58
Phi-4-mini-instruct,aime,T0.1,overall,2,0.06806752896578658,0.011738854775497297,58
Phi-4-mini-instruct,aime,T0.1,overall,4,0.07191690679468293,0.01098631971562607,58
Phi-4-mini-instruct,aime,T0.1,overall,8,0.07078321730843794,0.005999338527237445,58
Phi-4-mini-instruct,aime,T0.1,overall,16,0.0675983365689372,0.006031796950218035,58
Phi-4-mini-instruct,aime,T0.1,overall,32,0.06581896560764386,0.003223661164614902,58
Phi-4-mini-instruct,aime,T0.1,overall,64,0.05935113933526147,0.0037538343561075082,58
Phi-4-mini-instruct,aime,T0.1,overall,128,0.05489104414283797,0.002043090697554273,58
Phi-4-mini-instruct,aime,T0.1,overall,256,0.05377155176535158,0.0019374684907124003,58
Phi-4-mini-instruct,aime,T0.1,overall,512,0.052298850588628924,0.0007827803956316527,58
Phi-4-mini-instruct,aime,T0.1,overall,1024,0.052047413797920605,0.0006037198841259153,58
Phi-4-mini-instruct,aime,T0.1,overall,1536,0.051939655175625224,0.0004360759996520281,58
Phi-4-mini-instruct,aime,T0.2,overall,1,0.06609195422102834,0.016785198330765076,58
Phi-4-mini-instruct,aime,T0.2,overall,2,0.07309626458726562,0.010221511050063142,58
Phi-4-mini-instruct,aime,T0.2,overall,4,0.07951388958488301,0.016367012361348614,58
Phi-4-mini-instruct,aime,T0.2,overall,8,0.08345930916243816,0.008195861171703183,58
Phi-4-mini-instruct,aime,T0.2,overall,16,0.0805344284845291,0.006362799116333248,58
Phi-4-mini-instruct,aime,T0.2,overall,32,0.08103961458807038,0.008379057802814779,58
Phi-4-mini-instruct,aime,T0.2,overall,64,0.08054652126056361,0.007098605170745852,58
Phi-4-mini-instruct,aime,T0.2,overall,128,0.07733117859682129,0.004656962059950178,58
Phi-4-mini-instruct,aime,T0.2,overall,256,0.07678400355273447,0.004599832315072027,58
Phi-4-mini-instruct,aime,T0.2,overall,512,0.07489224169777978,0.005424956954200522,58
Phi-4-mini-instruct,aime,T0.2,overall,1024,0.07413793133100724,0.0028908156600783008,58
Phi-4-mini-instruct,aime,T0.2,overall,1536,0.07223419542691997,0.0034027449491315425,58
Phi-4-mini-instruct,aime,T0.3,overall,1,0.06745689682362746,0.013611926346012021,58
Phi-4-mini-instruct,aime,T0.3,overall,2,0.07316810355104243,0.009627197551386826,58
Phi-4-mini-instruct,aime,T0.3,overall,4,0.07981920637452608,0.012395106628786,58
Phi-4-mini-instruct,aime,T0.3,overall,8,0.08422610501761427,0.009435941180630712,58
Phi-4-mini-instruct,aime,T0.3,overall,16,0.08551941706930101,0.008311878662151285,58
Phi-4-mini-instruct,aime,T0.3,overall,32,0.07882243828532207,0.0071484337534408835,58
Phi-4-mini-instruct,aime,T0.3,overall,64,0.07880268222117127,0.004598313332430158,58
Phi-4-mini-instruct,aime,T0.3,overall,128,0.07842432940646403,0.00496196036097264,58
Phi-4-mini-instruct,aime,T0.3,overall,256,0.07277298855713041,0.005584897298535134,58
Phi-4-mini-instruct,aime,T0.3,overall,512,0.07083333346286208,0.0037917061359819346,58
Phi-4-mini-instruct,aime,T0.3,overall,1024,0.06835488506710559,0.002984522324292097,58
Phi-4-mini-instruct,aime,T0.3,overall,1536,0.0656609195284545,0.003340468767448792,58
Phi-4-mini-instruct,aime,T0.4,overall,1,0.06479885061432059,0.017296559373506798,58
Phi-4-mini-instruct,aime,T0.4,overall,2,0.07277298880601833,0.013209809359992065,58
Phi-4-mini-instruct,aime,T0.4,overall,4,0.07985512533321457,0.01363877128722045,58
Phi-4-mini-instruct,aime,T0.4,overall,8,0.08355013353297826,0.013424297489837264,58
Phi-4-mini-instruct,aime,T0.4,overall,16,0.08532419470714227,0.009506886276896774,58
Phi-4-mini-instruct,aime,T0.4,overall,32,0.0869403392178188,0.006480581802684808,58
Phi-4-mini-instruct,aime,T0.4,overall,64,0.08491977987457706,0.005683746285840515,58
Phi-4-mini-instruct,aime,T0.4,overall,128,0.08463840995883114,0.004029117277321574,58
Phi-4-mini-instruct,aime,T0.4,overall,256,0.08243534476870944,0.004226175633591546,58
Phi-4-mini-instruct,aime,T0.4,overall,512,0.08096264401482864,0.0037647356731533225,58
Phi-4-mini-instruct,aime,T0.4,overall,1024,0.07966954016993781,0.002721988786999014,58
Phi-4-mini-instruct,aime,T0.4,overall,1536,0.07920258624971596,0.004167874630940527,58
Phi-4-mini-instruct,aime,T0.5,overall,1,0.06156609220772804,0.01555036316990589,58
Phi-4-mini-instruct,aime,T0.5,overall,2,0.06785201142948843,0.012592911617191234,58
Phi-4-mini-instruct,aime,T0.5,overall,4,0.07623922527264587,0.013154187025014493,58
Phi-4-mini-instruct,aime,T0.5,overall,8,0.0836159004374867,0.015030447797360213,58
Phi-4-mini-instruct,aime,T0.5,overall,16,0.08583914820203854,0.00903689277025344,58
Phi-4-mini-instruct,aime,T0.5,overall,32,0.08697611911372204,0.007812088355454415,58
Phi-4-mini-instruct,aime,T0.5,overall,64,0.08693366877242233,0.005350800984566104,58
Phi-4-mini-instruct,aime,T0.5,overall,128,0.08324353464333145,0.006280872487737911,58
Phi-4-mini-instruct,aime,T0.5,overall,256,0.08204022978817843,0.002816223067934672,58
Phi-4-mini-instruct,aime,T0.5,overall,512,0.07974137932640209,0.0025078249846190856,58
Phi-4-mini-instruct,aime,T0.5,overall,1024,0.0797413793103448,0.0035959747611404047,58
Phi-4-mini-instruct,aime,T0.5,overall,1536,0.08020833340184438,0.002260432793348468,58
Phi-4-mini-instruct,aime,T0.6,overall,1,0.054094827931973746,0.019025824585174267,58
Phi-4-mini-instruct,aime,T0.6,overall,2,0.06422413807715575,0.018606860913852483,58
Phi-4-mini-instruct,aime,T0.6,overall,4,0.07343151421826756,0.011387981810074867,58
Phi-4-mini-instruct,aime,T0.6,overall,8,0.07778496249048997,0.008862805921562814,58
Phi-4-mini-instruct,aime,T0.6,overall,16,0.08161788806720663,0.011411699147835153,58
Phi-4-mini-instruct,aime,T0.6,overall,32,0.07928662205077489,0.008851029906120925,58
Phi-4-mini-instruct,aime,T0.6,overall,64,0.07768678162032841,0.006513620167649398,58
Phi-4-mini-instruct,aime,T0.6,overall,128,0.07764008649673053,0.005269808218272777,58
Phi-4-mini-instruct,aime,T0.6,overall,256,0.07438936793705678,0.0030984914670973344,58
Phi-4-mini-instruct,aime,T0.6,overall,512,0.07313218390590497,0.003092767102755708,58
Phi-4-mini-instruct,aime,T0.6,overall,1024,0.07137212643785207,0.002421541809106067,58
Phi-4-mini-instruct,aime,T0.6,overall,1536,0.07033045977974929,0.0017879706535565637,58
Phi-4-mini-instruct,aime,T0.7,overall,1,0.05531609228587353,0.021035733328319064,58
Phi-4-mini-instruct,aime,T0.7,overall,2,0.05897988501036983,0.01705422880254101,58
Phi-4-mini-instruct,aime,T0.7,overall,4,0.0688936796745863,0.015280441040228862,58
Phi-4-mini-instruct,aime,T0.7,overall,8,0.07557360080790688,0.011970596244398222,58
Phi-4-mini-instruct,aime,T0.7,overall,16,0.07562230511544396,0.013812359789041662,58
Phi-4-mini-instruct,aime,T0.7,overall,32,0.07867595598024,0.008375826532057816,58
Phi-4-mini-instruct,aime,T0.7,overall,64,0.07820282589868989,0.009177875859891368,58
Phi-4-mini-instruct,aime,T0.7,overall,128,0.0773706898740867,0.007801260739434894,58
Phi-4-mini-instruct,aime,T0.7,overall,256,0.07722701164947327,0.005463512346933047,58
Phi-4-mini-instruct,aime,T0.7,overall,512,0.07737068963055121,0.002880522844310558,58
Phi-4-mini-instruct,aime,T0.7,overall,1024,0.07740660909102991,0.0058760237104564855,58
Phi-4-mini-instruct,aime,T0.7,overall,1536,0.0783764367184505,0.003934630736184282,58
Phi-4-mini-instruct,aime,T0.8,overall,1,0.04827586221026959,0.015893008982781773,58
Phi-4-mini-instruct,aime,T0.8,overall,2,0.05545977021877961,0.011959477298142177,58
Phi-4-mini-instruct,aime,T0.8,overall,4,0.06105124660441111,0.015465310475281411,58
Phi-4-mini-instruct,aime,T0.8,overall,8,0.06631551033431855,0.020456203195866614,58
Phi-4-mini-instruct,aime,T0.8,overall,16,0.06648949465524383,0.009563247382222856,58
Phi-4-mini-instruct,aime,T0.8,overall,32,0.06546575688467964,0.009192312172564792,58
Phi-4-mini-instruct,aime,T0.8,overall,64,0.06291906148644863,0.007576990576373228,58
Phi-4-mini-instruct,aime,T0.8,overall,128,0.0637332376643972,0.00995207804468536,58
Phi-4-mini-instruct,aime,T0.8,overall,256,0.06476293120201372,0.011183953895873403,58
Phi-4-mini-instruct,aime,T0.8,overall,512,0.06640325692728502,0.00786492642408932,58
Phi-4-mini-instruct,aime,T0.8,overall,1024,0.06673850567915056,0.0084199886563307,58
Phi-4-mini-instruct,aime,T0.8,overall,1536,0.06738505767786808,0.007027756370287603,58
Phi-4-mini-instruct,aime,T0.9,overall,1,0.04964080485033574,0.016269464640030727,58
Phi-4-mini-instruct,aime,T0.9,overall,2,0.048814655260193594,0.014396437189578238,58
Phi-4-mini-instruct,aime,T0.9,overall,4,0.05789631353985602,0.01544862112645228,58
Phi-4-mini-instruct,aime,T0.9,overall,8,0.060411792175560565,0.012809975688487497,58
Phi-4-mini-instruct,aime,T0.9,overall,16,0.06137943862209458,0.015604047457090507,58
Phi-4-mini-instruct,aime,T0.9,overall,32,0.05645428119553783,0.016459661476153575,58
